id,symbol,signal_type,would_have_opened,actual_blocked_by,linked_auto_short_id,linked_canceled_signal_id,entry_price,signal_price,entry_ts,leverage,tp_pct,sl_pct,tp_price,sl_price,score,entry_score,triggered_count,status,close_reason,exit_price,exit_ts,pnl_pct,ml_label,f_rsi_5m,f_large_sell_cluster,f_rsi,f_vwap_extension,f_volume_zscore,f_trade_imbalance,f_large_buy_cluster,f_price_acceleration,f_consecutive_greens,f_ob_bid_thinning,f_spread_expansion,f_momentum_loss,f_upper_wick,f_funding_rate,f_cvd_divergence,f_liquidation_cascade,volume_24h_usdt,price_change_5m,price_change_1h,spread_pct,bid_depth_change_5m,realized_vol_1h,btc_change_15m,funding_rate_at_signal,oi_change_pct_at_signal,trend_strength_1h,ob_snapshot,ob_bid_volume_top10,ob_ask_volume_top10,ob_imbalance_top10,ob_spread_bps,ob_bid_wall_price,ob_bid_wall_size,ob_ask_wall_price,ob_ask_wall_size,spread_pct_z,bid_depth_change_5m_z,realized_vol_1h_z,volume_24h_usdt_z,oi_change_pct_z,btc_change_1h,btc_change_4h,btc_change_24h,btc_adx_1h,btc_atr_pct_1h,recent_wr_20,adverse_move_pct
136,OPUSDT,overheated,False,score_dropped,,1475,0.12591,0.12591,2026-05-02T23:36:09.175976+00:00,10,10.0,10.0,0.1246509,0.1271691,45.60103616837862,45.60103616837862,6,closed,tp_hit,0.12463,2026-05-03T00:14:56.600481+00:00,10.0,1,50.70727940322455,17.0,66.03994614022676,0.2696955149488227,1.9113920591526132,0.0,13.0,-0.05891596888228087,0.0,0.002235093615670173,0.007941234862006945,0.0,0.0,0.0001,1.0,0.7951901857960203,0.0,0.28673835125447966,-0.15875535799333682,0.007941234862006945,0.002235093615670173,0.06590754563037635,-0.08544154744418421,0.0001,0.04731967750570095,-0.3,,,,,,,,,,,,,,,,,,,,,
137,TRBUSDT,overheated,True,,932,,21.36,21.36,2026-05-02T23:36:35.867418+00:00,10,10.0,10.0,21.1464,21.5736,54.08723161258082,54.08723161258082,9,closed,sl_hit,21.578,2026-05-03T00:24:56.903122+00:00,-10.0,0,68.89864620469248,20.0,69.54100240570791,0.5069724007035897,4.797131059684765,0.7990494104996225,34.0,-0.10195880254737223,6.0,-6.467519832814476,0.028135990621337523,0.0,2.6666666666666665,5e-05,-0.0,0.7571428571428571,0.0,0.6562485246211196,0.8414484258296342,0.028135990621337523,-6.467519832814476,0.1421215053040033,-0.08544154744418421,5e-05,-0.026228854449232054,-1.0,,,,,,,,,,,,,,,,,,,,,
138,TAOUSDT,early_warning,False,score_dropped,,1476,287.64,287.64,2026-05-02T23:36:52.241688+00:00,10,10.0,10.0,284.7636,290.5164,45.84290907848132,45.84290907848132,7,closed,tp_hit,284.59,2026-05-03T00:17:26.658006+00:00,10.0,1,56.356588714407,14.0,71.6393578678225,0.29597490190377373,0.0,0.5726566177240235,55.0,0.029068899726212835,5.0,-61.59489596438815,0.0034765075005617706,0.0,0.0,5e-05,-0.0,0.775,0.0,0.3523214846338964,0.4083199553290846,0.0034765075005617706,-61.59489596438815,0.07478194752332051,-0.08544154744418421,5e-05,0.08237277854102303,-1.0,,,,,,,,,,,,,,,,,,,,,
139,TAOUSDT,overheated,False,score_dropped,,1477,287.71,287.71,2026-05-02T23:38:38.515051+00:00,10,10.0,10.0,284.8329,290.58709999999996,48.55717714186782,48.55717714186782,7,closed,tp_hit,284.59,2026-05-03T00:17:26.650721+00:00,10.0,1,55.59070649225305,9.0,67.4282252920688,0.20924938800864312,4.176521038653065,0.7550252651029623,85.0,-0.14622054971878562,0.0,-40.28984159765437,0.0034738505896829783,0.0,0.6249999999996891,5e-05,-0.0,0.7789085857182456,0.0,0.22277141564272557,0.37345991413912016,0.0034738505896829783,-40.28984159765437,0.07500368343587292,-0.08544154744418421,5e-05,0.06523150578976565,-1.0,,,,,,,,,,,,,,,,,,,,,
140,1000LUNCUSDT,overheated,False,score_dropped,,1478,0.09056,0.09056,2026-05-02T23:43:26.056123+00:00,10,10.0,10.0,0.0896544,0.09146560000000001,47.96508721904209,47.96508721904209,7,closed,sl_hit,0.09303,2026-05-03T00:00:59.385529+00:00,-10.0,0,67.94817035063613,17.0,70.99236843624684,0.6433431139987188,1.9178800768345468,0.7531560914565348,83.0,-0.023708957839087025,1.0,-2.214760558574262,0.01099686589321617,0.0,0.2000000000000185,0.0001,-1.0,0.7344827586206897,0.0,0.0,4.455790206544437,0.01099686589321617,-2.214760558574262,0.3225669338935174,-0.08544154744418421,0.0001,0.39530587502790476,-1.0,,,,,,,,,,,,,,,,,,,,,
141,LUNA2USDT,overheated,False,score_dropped,,1479,0.07425,0.07425,2026-05-02T23:45:03.350189+00:00,10,10.0,10.0,0.07350749999999999,0.0749925,46.67018850142797,46.67018850142797,8,closed,tp_hit,0.07349,2026-05-03T00:11:56.329142+00:00,10.0,1,62.11317960383754,8.0,66.55635076060723,0.5798146797670406,2.406899998323761,0.39100699958909596,10.0,-0.04646712844589995,5.0,1.3375399434965105,0.013470734828579677,0.0,2.5999999999993895,0.0001,-0.0,0.7774193548387096,0.0,0.679163270850313,2.0764576457645725,0.013470734828579677,1.3375399434965105,0.2215869633412955,-0.08544154744418421,0.0001,-0.06573038549821944,-1.0,,,,,,,,,,,,,,,,,,,,,
142,XNYUSDT,overheated,False,cancel_drop,,1480,0.0087,0.0087,2026-05-02T23:47:32.287042+00:00,10,10.0,10.0,0.008612999999999999,0.008787,50.600277001726404,50.600277001726404,7,closed,tp_hit,0.008282,2026-05-02T23:48:28.551975+00:00,10.0,1,64.06107992865157,11.0,67.51400331435919,1.5176315246174739,5.5140098725973505,0.7129108300746307,65.0,1.3071281203061698,2.0,4.379520660780403,0.14903983949556726,0.0,0.11304347826086143,0.00046807,-0.0,0.5488992824511814,0.0,2.485345838218058,7.314974182444062,0.14903983949556726,4.379520660780403,0.7312050811465237,0.13666447155980566,0.00046807,-0.13000335756836032,-0.3,,,,,,,,,,,,,,,,,,,,,
143,ARUSDT,early_warning,False,score_dropped,,1481,2.0901,2.0901,2026-05-02T23:47:33.103379+00:00,10,10.0,10.0,2.0691990000000002,2.111001,45.0,45.0,6,closed,sl_hit,2.1122,2026-05-03T00:26:26.918280+00:00,-10.0,0,73.82653739567337,9.0,77.40533628564881,0.3817711404842018,0.39629678703108295,0.0,5.0,-0.21268499673637398,0.0,4.103490369848949,0.06697282816685066,0.0,0.2727272727272727,0.0001,1.0,0.7375,0.0,0.3407073276069067,2.196028563044124,0.06697282816685066,4.103490369848949,0.11960110708548324,0.13666447155980566,0.0001,-0.1992688120204026,-1.0,,,,,,,,,,,,,,,,,,,,,
144,TRBUSDT,early_warning,False,already_open,,1482,21.363,21.363,2026-05-02T23:47:35.462834+00:00,10,10.0,10.0,21.14937,21.576629999999998,45.241510588881624,45.241510588881624,7,closed,sl_hit,21.578,2026-05-03T00:24:56.881231+00:00,-10.0,0,71.09823599073697,26.0,66.24451367582768,0.17571747529139484,0.5773441391291221,0.0,14.0,-0.02345922891519536,1.0,-8.520404728065065,0.004681319195738452,0.0,28.0000000000675,5e-05,1.0,0.756896551724138,0.0,0.00468120962457271,1.7407847800237797,0.004681319195738452,-8.520404728065065,0.13544317936581082,0.13666447155980566,5e-05,0.005831233971532811,-1.0,,,,,,,,,,,,,,,,,,,,,
145,TRBUSDT,early_warning,False,duplicate,,,21.363,21.363,2026-05-02T23:47:35.469135+00:00,10,10.0,10.0,21.14937,21.576629999999998,45.241510588881624,45.241510588881624,7,closed,sl_hit,21.578,2026-05-03T00:24:56.888567+00:00,-10.0,0,71.09823599073697,26.0,66.24451367582768,0.17571747529139484,0.5773441391291221,0.0,14.0,-0.02345922891519536,1.0,-8.520404728065065,0.004681319195738452,0.0,28.0000000000675,5e-05,1.0,0.756896551724138,0.0,0.00468120962457271,1.7407847800237797,0.004681319195738452,-8.520404728065065,0.13544317936581082,0.13666447155980566,5e-05,0.005831233971532811,-1.0,,,,,,,,,,,,,,,,,,,,,
146,1000LUNCUSDT,early_warning,False,score_dropped,,1483,0.09071,0.09071,2026-05-02T23:53:14.146266+00:00,10,10.0,10.0,0.0898029,0.09161709999999999,45.061304083305096,45.061304083305096,7,closed,sl_hit,0.09303,2026-05-03T00:00:59.369198+00:00,-10.0,0,71.04790896733054,16.0,66.5200039472422,0.46238572940327655,0.0,0.665599851098038,67.0,-0.26079674660262686,0.0,3.5442962468301897,0.011006548896589207,0.0,0.6249999999999566,0.0001,-0.0,0.7755905511811023,0.0,0.6424457244129345,3.66773308957953,0.011006548896589207,3.5442962468301897,0.3447796750584817,0.13666447155980566,0.0001,0.7405455945048374,-1.0,,,,,,,,,,,,,,,,,,,,,
147,NAORISUSDT,overheated,False,trend_filter_blocked,,1484,0.112854,0.112854,2026-05-02T23:53:59.283210+00:00,10,10.0,10.0,0.11172546,0.11398254,47.298789540858635,47.298789540858635,7,closed,sl_hit,0.114336,2026-05-02T23:54:59.134147+00:00,-10.0,0,62.58502570229655,52.0,77.90340269778316,2.0595912921658743,0.6294438712360502,0.05322629082962423,40.0,0.3297270788284195,8.0,47.16723767703256,0.1257137798238265,0.0,0.01717305151915354,0.00118333,-0.0,0.706844190093618,0.0,2.431586113002043,2.9320087495442926,0.1257137798238265,47.16723767703256,0.42499739697062777,0.13666447155980566,0.00118333,0.041127311710245994,0.3,,,,,,,,,,,,,,,,,,,,,
148,NAORISUSDT,early_warning,False,cancel_drop,,1485,0.112611,0.112611,2026-05-02T23:56:37.932998+00:00,10,10.0,10.0,0.11148489,0.11373711,47.386973530698654,47.386973530698654,6,closed,tp_hit,0.111135,2026-05-03T00:02:59.452167+00:00,10.0,1,66.64389177395935,53.0,80.34903109879173,2.0482315812113665,1.2505100593063507,0.0007232866716553483,47.0,-0.8750488844262871,0.0,-17.458335924305665,0.11948647368863262,0.0,0.9784946236559662,0.00118333,-1.0,0.7116484018813667,0.0,0.0,4.171986138975023,0.11948647368863262,-17.458335924305665,0.4538053482409321,0.13666447155980566,0.00118333,0.041127311710245994,0.3,,,,,,,,,,,,,,,,,,,,,
149,LUNA2USDT,early_warning,False,score_dropped,,1486,0.07462,0.07462,2026-05-02T23:59:28.040142+00:00,10,10.0,10.0,0.0738738,0.07536620000000001,46.9644930702305,46.9644930702305,8,closed,tp_hit,0.07386,2026-05-03T00:05:29.694863+00:00,10.0,1,62.9187332563148,9.0,64.70759727337253,0.40703645549027095,1.1942716884305666,0.0,5.0,-0.07311187074081976,5.0,-57.5047775575827,0.013420116755010566,0.0,2.0,0.0001,1.0,0.34545454545454546,0.0,0.7435446802757995,0.7846320346320308,0.013420116755010566,-57.5047775575827,0.21301947760004533,0.13666447155980566,0.0001,-0.45273960577998806,-1.0,,,,,,,,,,,,,,,,,,,,,
150,ONDOUSDT,overheated,False,score_dropped,,1487,0.2837,0.2837,2026-05-03T00:01:26.314018+00:00,10,10.0,10.0,0.28086300000000003,0.286537,45.1339740993159,45.1339740993159,7,closed,tp_hit,0.2807,2026-05-03T00:48:27.558997+00:00,10.0,1,53.265468237483574,6.0,65.31760196952449,0.22474490177115716,1.4734041937880866,0.5767861017787603,16.0,-0.007144558089916035,4.0,0.8971324360980415,0.03525471531816992,0.0,0.0,5e-05,-0.0,0.7227513227513582,0.0,0.4600141542816588,0.2475247524752399,0.03525471531816992,0.8971324360980415,0.05857320794365779,0.005975454865605776,5e-05,0.02204166974231503,-1.0,,,,,,,,,,,,,,,,,,,,,
151,JUPUSDT,overheated,False,score_dropped,,1488,0.1809,0.1809,2026-05-03T00:02:19.942407+00:00,10,10.0,10.0,0.179091,0.182709,45.13280252718866,45.13280252718866,6,closed,tp_hit,0.17901,2026-05-03T01:03:58.402090+00:00,10.0,1,60.21071864064407,5.0,66.2020873397729,0.20259086498152248,2.2497300232396844,0.46063536368913616,10.0,0.0896120625066138,4.0,-4.629812254262418,0.005534187442934227,0.0,0.19047619047610237,5e-05,-0.0,0.6210668194663245,0.0,0.16636167027118198,0.34947578632051457,0.005534187442934227,-4.629812254262418,0.049716617377888704,0.005975454865605776,5e-05,0.011453747641778683,0.3,,,,,,,,,,,,,,,,,,,,,
152,TACUSDT,overheated,False,score_dropped,,1489,0.020396,0.020396,2026-05-03T00:02:20.866449+00:00,10,10.0,10.0,0.02019204,0.02059996,48.050926402198805,48.050926402198805,7,closed,sl_hit,0.020611,2026-05-03T00:15:26.610430+00:00,-10.0,0,47.52239738132808,4.0,60.74969337373135,0.27596660429310416,2.469512398452257,0.6880298835787362,41.0,0.5642675650534339,1.0,-48.074524462962884,0.004901840641148652,0.0,0.31132075471700243,0.00133507,-0.0,0.3878048780487805,0.0,0.6804733727810613,0.36943992906752715,0.004901840641148652,-48.074524462962884,0.21190629373733375,0.005975454865605776,0.00133507,0.05315159455292287,-1.0,,,,,,,,,,,,,,,,,,,,,
153,KAVAUSDT,overheated,False,cancel_rise,,1490,0.06139,0.06139,2026-05-03T00:05:10.281538+00:00,10,10.0,10.0,0.0607761,0.0620039,46.491858961133495,46.491858961133495,6,closed,sl_hit,0.06218,2026-05-03T00:08:29.802924+00:00,-10.0,0,68.45486863651438,46.0,62.914033857861085,0.7625891039616415,2.215595943470925,0.21416358394826138,54.0,0.8502844855372197,3.0,14.592164756513176,0.13033561420658793,0.0,0.1851851851851909,0.0,-1.0,0.6786022086913601,0.0,-0.24570024570024135,1.0168935542069797,0.13033561420658793,14.592164756513176,0.21587609510095748,0.005975454865605776,-0.00179638,0.8355834839739978,-1.0,,,,,,,,,,,,,,,,,,,,,
154,GENIUSUSDT,early_warning,True,,933,,0.5656,0.5656,2026-05-03T00:05:21.420183+00:00,10,10.0,10.0,0.559944,0.571256,46.023776387117444,46.023776387117444,6,closed,tp_hit,0.5594,2026-05-03T00:09:26.222807+00:00,10.0,1,63.26946831199044,13.0,65.11710687734481,1.683580867848005,0.0,0.0,5.0,0.2955384814944406,3.0,-7.108090110460062,0.053073861123390874,0.0,0.0,0.00078465,1.0,0.7805970149253731,3549519.0283,1.0377527285739896,0.5164737310774735,0.053073861123390874,-7.108090110460062,0.4169640556855113,0.005975454865605776,0.00078465,-0.009591206706096133,-1.0,,,,,,,,,,,,,,,,,,,,,
155,TACUSDT,early_warning,False,score_dropped,,1491,0.020489,0.020489,2026-05-03T00:05:21.640594+00:00,10,10.0,10.0,0.02028411,0.02069389,45.61728653192604,45.61728653192604,7,closed,sl_hit,0.020695,2026-05-03T00:18:56.703486+00:00,-10.0,0,52.67025933782675,11.0,68.61930795176923,0.5724858739484328,0.0,0.6161134411236231,45.0,-0.08617681567906242,5.0,-28.35979942254017,0.004889855993745874,0.0,0.9473684210525836,0.00100896,-0.0,0.8999999999999999,12377346.7221,0.8630893667390095,0.2594732204053704,0.004889855993745874,-28.35979942254017,0.20178878307473805,0.005975454865605776,0.00100896,0.003589003942617419,-1.0,,,,,,,,,,,,,,,,,,,,,
156,JUPUSDT,early_warning,False,score_dropped,,1492,0.18058,0.18058,2026-05-03T00:05:32.208864+00:00,10,10.0,10.0,0.1787742,0.1823858,48.117546692364044,48.117546692364044,7,closed,tp_hit,0.17868,2026-05-03T01:36:59.285251+00:00,10.0,1,58.71608212721244,16.0,63.84736213367347,0.10043433651037037,0.0,0.0,15.0,0.006559414696159338,2.0,-50.779844458645776,0.005535106412426315,0.0,0.0,5e-05,1.0,0.6275316188440394,0.0,0.04428207682941686,0.28842420544677616,0.005535106412426315,-50.779844458645776,0.047808626680684314,0.005975454865605776,5e-05,0.061192490060451556,0.3,,,,,,,,,,,,,,,,,,,,,
157,ZBTUSDT,early_warning,False,score_dropped,,1493,0.19739,0.19739,2026-05-03T00:08:12.042959+00:00,10,10.0,10.0,0.1954161,0.1993639,46.450637627807765,46.450637627807765,7,closed,tp_hit,0.1942,2026-05-03T00:13:26.574276+00:00,10.0,1,64.22903536023088,66.0,66.28247534491764,0.8547582405463331,1.3439898573162974,0.0,34.0,0.12455992252407405,3.0,-47.434166185380235,0.005066497783412287,0.0,0.0,5e-05,-0.0,0.6935099563086276,11958378.8195,0.0,1.2391827538532467,0.005066497783412287,-47.434166185380235,0.25781246938911817,0.005975454865605776,5e-05,0.06987893894826651,-1.0,,,,,,,,,,,,,,,,,,,,,
158,KNCUSDT,overheated,True,,934,,0.17173,0.17173,2026-05-03T00:09:12.773855+00:00,10,10.0,10.0,0.1700127,0.1734473,59.169947150088845,59.169947150088845,8,closed,sl_hit,0.18189,2026-05-03T00:09:56.243038+00:00,-10.0,0,72.60946816545554,53.0,82.3412651345236,4.7366805615132455,1.314445892900634,0.09421468971566001,47.0,2.5663876914168613,4.0,62.6736416599469,0.09363843857903288,0.0,0.010330578512395532,0.0,-1.0,0.7451327433628319,0.0,0.0,5.4681423870774815,0.09363843857903288,62.6736416599469,0.6592012803976656,0.005975454865605776,-0.00642854,1.2508089762598067,-1.0,,,,,,,,,,,,,,,,,,,,,
159,ZBTUSDT,overheated,True,,935,,0.1985,0.1985,2026-05-03T00:09:35.000919+00:00,10,10.0,10.0,0.196515,0.20048500000000002,45.89733672830126,45.89733672830126,6,closed,tp_hit,0.19607,2026-05-03T00:12:56.561283+00:00,10.0,1,67.6559536811557,36.0,69.59946136207726,0.7494017674808837,3.7161156053294313,0.3454036683490782,64.0,-0.49528107061453586,0.0,-22.38993565158426,0.005035119961738124,0.0,1.6666666666665433,5e-05,-1.0,0.36170886075949366,0.0,0.0,1.7633791265121994,0.005035119961738124,-22.38993565158426,0.2649675341634906,0.005975454865605776,5e-05,0.14568539337591727,-1.0,,,,,,,,,,,,,,,,,,,,,
160,KAVAUSDT,early_warning,False,cancel_rise,,1494,0.06384,0.06384,2026-05-03T00:10:32.394614+00:00,10,10.0,10.0,0.0632016,0.06447839999999999,45.43854089730303,45.43854089730303,6,closed,tp_hit,0.06315,2026-05-03T00:11:56.321765+00:00,10.0,1,81.9496554179095,49.0,72.7777034995661,1.8596352243257581,0.24170443345009568,0.19798281275913363,51.0,-0.7243717334970993,0.0,-2.2210403496750986,0.1270849880857992,0.0,0.4545454545454087,0.0,-1.0,0.7413793103448276,0.0,0.0,2.6721311475409943,0.1270849880857992,-2.2210403496750986,0.2831831019945033,0.005975454865605776,-0.00179638,2.128612308148284,-1.0,,,,,,,,,,,,,,,,,,,,,
161,EDGEUSDT,overheated,True,,936,,1.2505,1.2505,2026-05-03T00:15:46.869693+00:00,10,10.0,10.0,1.237995,1.263005,54.00554424370526,54.00554424370526,8,closed,sl_hit,1.2636,2026-05-03T02:04:29.876161+00:00,-10.0,0,66.61470331295797,26.0,77.3834928539748,0.8001392491594395,2.1533681112759044,0.0,5.0,-0.13954730107724606,5.0,-2.940300538627912,0.00797225654721481,0.0,0.8181818181820201,0.00013843,1.0,0.6266136634532976,0.0,1.3168524802068169,1.19974059662775,0.00797225654721481,-2.940300538627912,0.1297715537442777,0.14183187193881716,0.00013843,-0.015000344984386217,-0.3,,,,,,,,,,,,,,,,,,,,,
162,LABUSDT,early_warning,False,score_dropped,,1495,2.13626,2.13626,2026-05-03T00:17:22.151916+00:00,10,10.0,10.0,2.1148974,2.1576226000000003,46.91917462912741,46.91917462912741,7,closed,tp_hit,2.10943,2026-05-03T00:18:56.691632+00:00,10.0,1,44.99033056206515,55.0,64.82943914708892,7.465067835254358,0.0,0.0,45.0,2.620951879318155,3.0,-45.75146850916402,0.0004644520046940079,0.0,0.19636939922201466,0.00093124,-0.0,0.5481314075324796,769326659.8113,0.0,-2.6314341522462916,0.0004644520046940079,-45.75146850916402,2.529411653598392,0.14183187193881716,0.00093124,0.45129199282067767,-1.0,,,,,,,,,,,,,,,,,,,,,
163,UBUSDT,overheated,False,score_dropped,,1496,0.16195,0.16195,2026-05-03T00:21:37.777842+00:00,10,10.0,10.0,0.16033050000000001,0.1635695,45.83252062968252,45.83252062968252,6,closed,tp_hit,0.15997,2026-05-03T00:23:26.853315+00:00,10.0,1,61.03941493039024,27.0,73.48159743213165,3.3228152709555814,0.0,0.49487054615274884,73.0,-1.3259644246254039,0.0,-32.51064043176021,0.06788237835169181,0.0,0.0,0.00012496,-1.0,0.5529807082385518,0.0,0.0,6.012471283229388,0.06788237835169181,-32.51064043176021,0.7345436230510044,0.14183187193881716,0.00012496,0.05701980904449451,-1.0,,,,,,,,,,,,,,,,,,,,,
164,KNCUSDT,early_warning,False,cancel_drop,,1497,0.185,0.185,2026-05-03T00:23:35.029293+00:00,10,10.0,10.0,0.18315,0.18685,48.735657288575574,48.735657288575574,8,closed,tp_hit,0.18019,2026-05-03T00:24:56.897057+00:00,10.0,1,74.50816157366324,27.0,69.68306865081641,0.7680296335236453,0.4990465523889413,0.3790319158441832,73.0,1.3318233308297476,1.0,0.3031726126860737,0.08619760801637404,0.0,0.6826923076923104,0.0,-1.0,0.7423529411764707,0.0,0.0,11.799855142443272,0.08619760801637404,0.3031726126860737,0.9047842206236618,0.14183187193881716,-0.00642854,4.32319921454708,-1.0,,,,,,,,,,,,,,,,,,,,,
165,MUSDT,overheated,True,,937,,2.9789,2.9789,2026-05-03T00:25:00.512782+00:00,10,10.0,10.0,2.949111,3.008689,46.83241642315907,46.83241642315907,6,closed,tp_hit,2.9427,2026-05-03T03:07:00.853928+00:00,10.0,1,48.57772653787362,4.0,69.32604121251018,0.5097651923029041,1.9881144811392446,0.0,5.0,0.4664832846318135,1.0,-74.5930527429301,0.003336280380995444,0.0,0.59863945578231,0.00017235,1.0,0.2795831648334856,0.0,0.04703826899169592,-0.14694586380790034,0.003336280380995444,-74.5930527429301,0.13471207061354637,0.14183187193881716,0.00017235,-0.02419184090799956,1.0,,,,,,,,,,,,,,,,,,,,,
166,POPCATUSDT,overheated,True,,938,,0.06071,0.06071,2026-05-03T00:26:26.475552+00:00,10,10.0,10.0,0.0601029,0.0613171,53.883986784900756,53.883986784900756,8,closed,tp_hit,0.06009,2026-05-03T02:23:30.265041+00:00,10.0,1,59.313368613405295,30.0,66.03899042737358,0.5648891440944139,3.904023635435206,0.0,7.0,-0.02656778828036594,5.0,-1.4749386811596754,0.016443311682966574,0.0,0.3333333333334104,5e-05,1.0,0.7784615384615385,0.0,0.41377027474346284,0.39689102034066004,0.016443311682966574,-1.4749386811596754,0.11778672717281465,0.14183187193881716,5e-05,0.07377660667045176,-0.3,,,,,,,,,,,,,,,,,,,,,
167,ENAUSDT,overheated,False,score_dropped,,1498,0.10241,0.10241,2026-05-03T00:27:20.830544+00:00,10,10.0,10.0,0.1013859,0.1034341,50.31500349744901,50.31500349744901,8,closed,tp_hit,0.10134,2026-05-03T01:18:28.852290+00:00,10.0,1,48.85107794017682,19.0,65.21993134470253,0.42476513164708257,2.14081987197374,0.0,4.0,0.03114307304296856,10.0,-1.2257001707923647,0.00975847767747853,0.0,0.12500000000013012,5e-05,1.0,0.5652328000528835,0.0,0.04881859011912553,0.02924831822170445,0.00975847767747853,-1.2257001707923647,0.06695793545489395,0.14183187193881716,5e-05,0.15562119709563618,0.3,,,,,,,,,,,,,,,,,,,,,
168,API3USDT,overheated,False,score_dropped,,1499,0.3879,0.3879,2026-05-03T00:28:03.983612+00:00,10,10.0,10.0,0.384021,0.39177900000000004,45.60584343994247,45.60584343994247,6,closed,sl_hit,0.392,2026-05-03T00:30:56.987957+00:00,-10.0,0,59.678701220317635,20.0,70.43462745668077,0.8316766879859383,4.068184405645999,0.2898344735791171,8.0,0.1073939490913248,10.0,-3.09547360553398,0.02580978190734004,0.0,0.9166666666667206,0.0,-0.0,0.7553846153846153,2871369.7982,1.1224223440355068,0.5705394190871317,0.02580978190734004,-3.09547360553398,0.20767181847718202,0.14183187193881716,-0.00019097,0.3593493714561993,-1.0,,,,,,,,,,,,,,,,,,,,,
169,ASTERUSDT,overheated,True,,939,,0.6849,0.6849,2026-05-03T00:28:04.546717+00:00,10,10.0,10.0,0.678051,0.691749,52.15281174708393,52.15281174708393,8,closed,tp_hit,0.6773,2026-05-03T01:38:29.316115+00:00,10.0,1,66.03474630977625,14.0,71.54850001712416,0.29189751304013933,8.510348643113149,0.0,6.0,0.0349222223064099,7.0,3.8619081785941525,0.0145953440852352,0.0,0.49999999999990746,5e-05,1.0,0.4710619551226714,0.0,0.02920560747664851,0.3510311540149289,0.0145953440852352,3.8619081785941525,0.08087127379220482,0.14183187193881716,5e-05,-0.05624274543006208,-0.3,,,,,,,,,,,,,,,,,,,,,
170,API3USDT,early_warning,False,cancel_rise,,1500,0.394,0.394,2026-05-03T00:31:29.014047+00:00,10,10.0,10.0,0.39006,0.39794,48.33386568536089,48.33386568536089,6,closed,tp_hit,0.3832,2026-05-03T00:59:58.296420+00:00,10.0,1,60.77836661962188,36.0,72.11970964536798,0.7385115735966026,1.2965822962309053,0.0,9.0,-0.16632165758178696,12.0,-1.3986510830583772,0.02561803509671948,0.0,0.0,0.0,1.0,0.6809682721531896,0.0,1.640624999999993,0.4915912031047898,0.02561803509671948,-1.3986510830583772,0.20848565109739947,-0.07251843813095812,-0.00019097,0.20443051602881518,-1.0,,,,,,,,,,,,,,,,,,,,,
