id,symbol,signal_type,cancel_reason,signal_ts,decision_ts,signal_price,final_price,price_change_pct,score,final_score,min_score_at_entry,entry_mode_candidate,triggered_count,entry_delay_sec,monitor_attempts,monitor_interval_sec,stabilization_threshold_pct,max_rise_pct,max_entry_drop_pct,f_rsi,f_vwap_extension,f_volume_zscore,f_trade_imbalance,f_large_buy_cluster,f_price_acceleration,f_consecutive_greens,f_ob_bid_thinning,f_spread_expansion,f_momentum_loss,f_upper_wick,f_funding_rate,f_rsi_5m,f_large_sell_cluster,f_cvd_divergence,f_liquidation_cascade,realized_vol_1h,volume_24h_usdt,price_change_5m,price_change_1h,spread_pct,bid_depth_change_5m,btc_change_15m,funding_rate_at_signal,oi_change_pct_at_signal,trend_strength_1h,ob_snapshot,ob_bid_volume_top10,ob_ask_volume_top10,ob_imbalance_top10,ob_spread_bps,ob_bid_wall_price,ob_bid_wall_size,ob_ask_wall_price,ob_ask_wall_size,price_15m,price_30m,price_60m,price_15m_ts,price_30m_ts,price_60m_ts,price_min_60m,price_max_60m,synthetic_pnl_pct,would_hit_tp,would_hit_sl,synthetic_close_reason,time_to_tp_sec,time_to_sl_sec,spread_pct_z,bid_depth_change_5m_z,realized_vol_1h_z,volume_24h_usdt_z,oi_change_pct_z,btc_change_1h,btc_change_4h,btc_change_24h,btc_adx_1h,btc_atr_pct_1h,recent_wr_20,adverse_move_pct
203,SUSDT,overheated,score_dropped,2026-05-01T03:21:12.215401+00:00,2026-05-01T03:21:12.215403+00:00,0.0438,0.04378,-0.04566210045661914,48.74466251307267,40.5,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,69.83566776426596,0.2961518768221368,6.398433309363099,0.5946533590720189,15.0,0.22524068864484117,1.0,-0.9408736365388528,0.045662100456619135,0.0,0.0,5e-05,67.45132324603362,4.0,-0.0,0.772,0.08418323084200564,0.0,0.9216589861751097,0.6231248557581339,0.045662100456619135,-0.9408736365388528,-0.667736358192857,5e-05,-0.018155184821242662,0.3,"{""asks"":[[0.04376,12604.0],[0.04377,12755.0],[0.04378,19716.0],[0.04379,30536.0],[0.0438,21591.0],[0.04381,26821.0],[0.04382,21969.0],[0.04383,35800.0],[0.04384,31722.0],[0.04385,35895.0]],""bids"":[[0.04375,172.0],[0.04374,17578.0],[0.04373,39077.0],[0.04372,53804.0],[0.04371,32213.0],[0.0437,70989.0],[0.04369,49091.0],[0.04368,71867.0],[0.04367,38772.0],[0.04366,62115.0]]}",19036.83,10927.37,0.270638,2.29,0.04357,4616.94,0.04386,3067.44,0.04372,0.04357,0.04355,2026-05-01T03:36:12.257452+00:00,2026-05-01T03:51:12.323437+00:00,2026-05-01T04:21:12.325366+00:00,0.04346,0.04397,0.570776255707763,False,False,expired_60m,,,,,,,,,,,,,,
204,MOODENGUSDT,overheated,score_dropped,2026-05-01T03:21:12.397653+00:00,2026-05-01T03:21:12.397655+00:00,0.06135,0.06132,-0.048899755501226154,52.25450390681222,39.4,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,66.0195421354726,0.4782346048691582,6.634147657851475,0.0,14.0,0.5503129279429368,1.0,-2.009473394809874,0.03259983700081367,0.0,0.20588235294117826,5e-05,68.15347977177862,28.0,1.0,0.7939759036144578,0.15250337601307246,0.0,0.4584902570820411,0.8877198750616452,0.03259983700081367,-2.009473394809874,-0.667736358192857,5e-05,0.027172401281145148,-1.0,"{""asks"":[[0.06129,1614.0],[0.0613,5738.0],[0.06131,20572.0],[0.06132,18224.0],[0.06133,19257.0],[0.06134,24516.0],[0.06135,45881.0],[0.06136,44506.0],[0.06137,21813.0],[0.06138,26264.0]],""bids"":[[0.06127,837.0],[0.06126,38838.0],[0.06125,48452.0],[0.06124,43417.0],[0.06123,59898.0],[0.06122,17124.0],[0.06121,23722.0],[0.0612,49333.0],[0.06119,51262.0],[0.06118,51346.0]]}",23522.2,14010.71,0.253417,3.26,0.06113,6558.76,0.06145,5839.04,0.06181,0.06211,0.06211,2026-05-01T03:36:12.447820+00:00,2026-05-01T03:51:12.451108+00:00,2026-05-01T04:21:12.467773+00:00,0.0613,0.06223,-1.0,False,True,sl_hit,,1530,,,,,,,,,,,,
205,POLUSDT,overheated,score_dropped,2026-05-01T03:21:13.797733+00:00,2026-05-01T03:21:13.797735+00:00,0.09466,0.09463,-0.031692372702290694,45.85174208934009,41.4,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,67.06096942001832,0.15948056895587437,1.3964017104860604,0.0,6.0,-0.1438267997431576,0.0,-4.164037561153378,0.01056245048850924,0.0,2.4285714285712587,5e-05,60.60892948676296,4.0,1.0,0.7658536585365854,0.0764284197312045,0.0,0.19051651143099027,0.3710771840542866,0.01056245048850924,-4.164037561153378,-0.667736358192857,5e-05,0.0009761832189107673,-1.0,"{""asks"":[[0.09464,1714.0],[0.09465,5041.0],[0.09466,19668.0],[0.09467,26518.0],[0.09468,43805.0],[0.09469,28666.0],[0.0947,48178.0],[0.09471,39341.0],[0.09472,50330.0],[0.09473,47684.0]],""bids"":[[0.09463,1461.0],[0.09462,3966.0],[0.09461,42117.0],[0.0946,29605.0],[0.09459,22105.0],[0.09458,23598.0],[0.09457,27180.0],[0.09456,19580.0],[0.09455,28471.0],[0.09454,47770.0]]}",23251.66,29446.22,-0.117549,1.06,0.0945,7879.79,0.09479,7916.48,0.09458,0.09451,0.09454,2026-05-01T03:36:13.836020+00:00,2026-05-01T03:51:13.824422+00:00,2026-05-01T04:21:43.798796+00:00,0.09443,0.09488,0.12676949080920677,False,False,expired_60m,,,,,,,,,,,,,,
206,WLDUSDT,overheated,score_dropped,2026-05-01T03:21:46.341223+00:00,2026-05-01T03:21:46.341225+00:00,0.2445,0.2449,0.16359918200409468,46.048623132960905,38.0,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,71.99598723641856,0.27500677165484905,1.8898968828587355,0.0,18.0,-0.262136173789874,0.0,-1.7472160303076432,0.04090816117815054,0.0,1.6666666666666976,0.0,65.14148586882851,15.0,1.0,0.3938181818181818,0.09494767737411157,0.0,0.4519309778142933,0.6998764923837,0.04090816117815054,-1.7472160303076432,-0.7270508780178866,-0.00019828,0.003585888272384608,0.3,"{""asks"":[[0.2452,1118.9],[0.2453,181336.9],[0.2454,166036.3],[0.2455,159214.5],[0.2456,109294.1],[0.2457,190809.9],[0.2458,126870.0],[0.2459,60474.6],[0.246,82172.6],[0.2461,534245.8]],""bids"":[[0.2451,59904.3],[0.245,146100.1],[0.2449,181342.4],[0.2448,132776.7],[0.2447,179363.3],[0.2446,157591.7],[0.2445,151328.3],[0.2444,88719.1],[0.2443,153853.8],[0.2442,104308.1]]}",331569.93,396061.09,-0.088632,4.08,0.2436,144404.81,0.2461,131477.89,0.2449,0.2442,0.244,2026-05-01T03:36:46.371560+00:00,2026-05-01T03:51:46.372983+00:00,2026-05-01T04:21:46.392499+00:00,0.2434,0.2457,0.20449897750511267,False,False,expired_60m,,,,,,,,,,,,,,
207,ETCUSDT,overheated,score_dropped,2026-05-01T03:22:28.943449+00:00,2026-05-01T03:22:28.943451+00:00,8.438,8.438,0.0,49.57786914727656,43.1,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,68.7312627761004,0.23207805762906217,1.7655092526029021,0.0,8.0,0.049377319795052915,1.0,0.4262156249919149,0.011853256682266888,0.0,0.3999999999999645,0.0,70.75852379115727,8.0,1.0,0.5003346055681661,0.084362133229556,3968478.5555,0.47630388187664835,0.8365200764818389,0.011853256682266888,0.4262156249919149,-0.7270508780178866,-6.982e-05,-0.045101011147316954,0.3,"{""asks"":[[8.435,1.0],[8.436,10.8],[8.437,190.8],[8.438,122.4],[8.439,283.2],[8.44,208.6],[8.441,230.1],[8.442,311.5],[8.443,263.6],[8.444,323.2]],""bids"":[[8.434,151.4],[8.433,162.1],[8.432,338.1],[8.431,296.1],[8.43,558.8],[8.429,462.0],[8.428,392.1],[8.427,301.3],[8.426,289.4],[8.425,182.9]]}",26419.15,16419.28,0.233432,1.19,8.421,6184.38,8.446,5765.24,8.438,8.421,8.415,2026-05-01T03:37:58.963946+00:00,2026-05-01T03:52:28.974123+00:00,2026-05-01T04:22:28.964592+00:00,8.401,8.45,0.27257643991468905,False,False,expired_60m,,,,,,,,,,,,,,
208,WLDUSDT,early_warning,score_dropped,2026-05-01T03:22:29.300285+00:00,2026-05-01T03:22:29.300287+00:00,0.2451,0.2449,-0.08159934720522469,47.06010581217061,40.0,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,71.99598723641856,0.27500677165484905,1.24237764545584,0.0,21.0,-0.262136173789874,0.0,-1.9862264224608763,0.0408079983676869,0.0,1.6666666666666976,0.0,65.14148586882851,19.0,1.0,0.7681818181818182,0.09494767737411157,0.0,0.7398273736128335,0.6998764923837,0.0408079983676869,-1.9862264224608763,-0.7270508780178866,-0.00019828,0.053856367344662794,0.3,"{""asks"":[[0.2449,3033.6],[0.245,181887.6],[0.2451,201779.4],[0.2452,178860.9],[0.2453,212412.3],[0.2454,153704.4],[0.2455,137115.4],[0.2456,42859.3],[0.2457,121991.3],[0.2458,121510.0]],""bids"":[[0.2448,60461.7],[0.2447,202082.9],[0.2446,140171.0],[0.2445,185422.9],[0.2444,147670.2],[0.2443,185732.8],[0.2442,136686.9],[0.2441,93871.9],[0.244,67830.0],[0.2439,91852.5]]}",320583.97,332470.51,-0.018201,4.08,0.2437,149498.91,0.2461,120881.19,0.2451,0.2441,0.2439,2026-05-01T03:37:29.718380+00:00,2026-05-01T03:52:29.711665+00:00,2026-05-01T04:22:29.695771+00:00,0.2434,0.2454,0.4895960832313368,False,False,expired_60m,,,,,,,,,,,,,,
209,HUSDT,early_warning,score_dropped,2026-05-01T03:22:45.219934+00:00,2026-05-01T03:22:45.219936+00:00,0.18666,0.18693,0.14464802314369454,45.29223568979254,39.5,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,74.22240094423535,0.5474923832260331,0.47362525186826515,0.0,51.0,0.18148832149454744,3.0,-12.25499074613013,0.09101373236609121,0.0,0.0,5e-05,70.88730884141336,41.0,1.0,0.7557142857142858,0.17788978885687415,12804952.0307,1.3795350858135924,2.147592176628503,0.09101373236609121,-12.25499074613013,-0.7819276328564957,5e-05,0.04299990874120087,-1.0,"{""asks"":[[0.18705,270.0],[0.18709,190.0],[0.18711,940.0],[0.18712,940.0],[0.18713,940.0],[0.18714,390.0],[0.18715,970.0],[0.18716,680.0],[0.18717,940.0],[0.18718,710.0]],""bids"":[[0.18704,750.0],[0.18702,60.0],[0.187,560.0],[0.18699,530.0],[0.18698,760.0],[0.18697,1570.0],[0.18696,2480.0],[0.18695,800.0],[0.18694,1460.0],[0.18693,2450.0]]}",2135.11,1304.36,0.241535,0.53,0.18683,1834.67,0.18726,492.49,0.19045,0.18805,0.19095,2026-05-01T03:38:15.219640+00:00,2026-05-01T03:52:45.508583+00:00,2026-05-01T04:22:45.497983+00:00,0.18663,0.19219,-1.0,False,True,sl_hit,,719,,,,,,,,,,,,
210,PENGUUSDT,overheated,score_dropped,2026-05-01T03:23:12.485417+00:00,2026-05-01T03:23:12.485420+00:00,0.010173,0.010183,0.0982994200334178,47.680381308426135,43.8,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,74.0914464590538,0.6686121482258679,4.295769318018531,0.5873145369298558,91.0,0.3869961148332401,1.0,-30.082413688225422,0.00982945888829803,0.0,0.5178571428571296,0.0,65.673116991238,9.0,-1.0,0.4746233050839972,0.19430928865315153,0.0,0.0,0.8753605888789543,0.00982945888829803,-30.082413688225422,-0.7819276328564957,-3.83e-05,-0.21897353414697404,0.3,"{""asks"":[[0.010187,1100.0],[0.010188,5550.0],[0.010189,106190.0],[0.01019,193560.0],[0.010191,184420.0],[0.010192,134970.0],[0.010193,233980.0],[0.010194,306560.0],[0.010195,208120.0],[0.010196,186270.0]],""bids"":[[0.010186,34230.0],[0.010185,82110.0],[0.010184,53970.0],[0.010183,53970.0],[0.010182,411090.0],[0.010181,247260.0],[0.01018,173310.0],[0.010179,192240.0],[0.010178,256820.0],[0.010177,263980.0]]}",18008.78,15908.16,0.061934,0.98,0.010173,11370.67,0.0102,36258.45,0.010022,0.010011,0.009977,2026-05-01T03:38:42.483627+00:00,2026-05-01T03:53:12.556100+00:00,2026-05-01T04:23:12.529170+00:00,0.009953,0.010185,1.0,True,False,tp_hit,839,,,,,,,,,,,,,
211,HUSDT,overheated,score_dropped,2026-05-01T03:24:29.292456+00:00,2026-05-01T03:24:29.292458+00:00,0.18739,0.18726,-0.06937403276588465,46.97455676617766,33.7,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,78.30482832397088,0.8877987988480714,1.852225223957426,0.0,47.0,-0.11048630548130653,5.0,14.799165582227022,0.010669511869827819,0.0,0.2592592592592174,5e-05,73.52699334990047,53.0,-0.0,0.7440366972477064,0.18680569676925043,0.0,0.0,2.748217224355466,0.010669511869827819,14.799165582227022,-0.889705026574765,5e-05,0.04299990874120087,-1.0,"{""asks"":[[0.18736,150.0],[0.18739,100.0],[0.1874,30.0],[0.18741,330.0],[0.18743,1140.0],[0.18744,470.0],[0.18745,3880.0],[0.18746,3960.0],[0.18747,2840.0],[0.18748,1040.0]],""bids"":[[0.18735,280.0],[0.18732,120.0],[0.18731,640.0],[0.18729,230.0],[0.18728,830.0],[0.18727,910.0],[0.18726,700.0],[0.18725,940.0],[0.18724,470.0],[0.18723,920.0]]}",1131.1,2613.12,-0.395815,0.53,0.18722,541.07,0.18746,742.34,0.19101,0.18738,0.19172,2026-05-01T03:39:29.716826+00:00,2026-05-01T03:54:29.709702+00:00,2026-05-01T04:24:29.692933+00:00,0.18654,0.19206,-1.0,False,True,sl_hit,,660,,,,,,,,,,,,
212,PENDLEUSDT,overheated,score_dropped,2026-05-01T03:25:22.595906+00:00,2026-05-01T03:25:22.595908+00:00,1.4267,1.4262,-0.035045910142298096,48.96706311461283,31.1,45.0,after_monitor,8,30,24,5,0.2,0.8,-0.3,70.3475254204614,0.9447661811626835,3.304133754071292,0.6142621639890928,27.0,-0.18317532437840736,0.0,207.84287141914808,0.1051635292880469,0.0,7.0,0.0,66.23592216081795,5.0,-0.0,0.7324105683439524,0.2346109193516472,0.0,0.5709854786409132,2.2391273144825687,0.1051635292880469,207.84287141914808,-0.8858598660217778,-9.96e-06,-0.09735885988297287,0.3,"{""asks"":[[1.4162,96.0],[1.4163,61.0],[1.4164,141.0],[1.4166,110.0],[1.4167,36.0],[1.4168,97.0],[1.4169,36.0],[1.417,103.0],[1.4171,36.0],[1.4172,45.0]],""bids"":[[1.4147,11.0],[1.4146,285.0],[1.4145,907.0],[1.4144,335.0],[1.4143,108.0],[1.4142,36.0],[1.4141,166.0],[1.414,103.0],[1.4139,280.0],[1.4138,294.0]]}",3571.09,1078.07,0.536231,10.6,1.4145,1282.95,1.4179,416.86,1.4353,1.4421,1.4723,2026-05-01T03:40:22.611926+00:00,2026-05-01T03:55:52.597847+00:00,2026-05-01T04:25:52.615943+00:00,1.4158,1.4725,-1.0,False,True,sl_hit,,719,,,,,,,,,,,,
213,ZEREBROUSDT,overheated,score_dropped,2026-05-01T03:26:49.167220+00:00,2026-05-01T03:26:49.167222+00:00,0.02909,0.02914,0.17188037126159492,51.49874792179205,31.4,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,67.4967838735504,0.42402320855021297,0.4035144291301811,0.0,32.0,0.15741027075490527,1.0,-78.6832457576804,0.07219347852244078,0.0,0.04615384615383712,5e-05,78.86498666914866,33.0,1.0,0.6374204573367851,0.28871867092197057,0.0,0.4038242501639544,3.770203920725373,0.07219347852244078,-78.6832457576804,-0.8257083739329337,5e-05,-0.27030205645168354,-1.0,"{""asks"":[[0.029035,3433.0],[0.029049,431.0],[0.029051,408.0],[0.029052,429.0],[0.029053,436.0],[0.029054,441.0],[0.029055,1524.0],[0.029056,534.0],[0.029057,1177.0],[0.029058,1165.0]],""bids"":[[0.029024,2204.0],[0.029022,190.0],[0.029019,1774.0],[0.029017,348.0],[0.029016,1165.0],[0.029015,1149.0],[0.029014,411.0],[0.029013,1529.0],[0.029012,1589.0],[0.029011,421.0]]}",312.8,289.84,0.038099,3.79,0.028998,180.34,0.02907,1111.2,0.028932,0.028844,0.030226,2026-05-01T03:42:19.162698+00:00,2026-05-01T03:57:19.161124+00:00,2026-05-01T04:27:19.156477+00:00,0.028369,0.030226,-1.0,True,True,sl_hit,1019,509,,,,,,,,,,,,
214,MOODENGUSDT,early_warning,score_dropped,2026-05-01T03:27:32.883710+00:00,2026-05-01T03:27:32.883713+00:00,0.06164,0.06173,0.1460090850097336,47.056160403491454,44.2,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,65.4817244858281,0.4860475050641141,1.1722529621029871,0.0,16.0,-0.09460877988138225,0.0,1.787137298320034,0.03244120032441068,0.0,0.0,5e-05,71.37410962557938,22.0,1.0,0.796,0.17950469279516584,0.0,0.22764227642276622,1.4154048716260692,0.03244120032441068,1.787137298320034,-0.7123896728759402,5e-05,0.3184857979904778,-1.0,"{""asks"":[[0.06166,1290.0],[0.06167,7985.0],[0.06168,19549.0],[0.06169,24362.0],[0.0617,37923.0],[0.06171,21222.0],[0.06172,27757.0],[0.06173,46037.0],[0.06174,30509.0],[0.06175,42790.0]],""bids"":[[0.06164,1621.0],[0.06163,8001.0],[0.06162,30378.0],[0.06161,32520.0],[0.0616,54222.0],[0.06159,80182.0],[0.06158,32429.0],[0.06157,18926.0],[0.06156,24182.0],[0.06155,52015.0]]}",20599.37,16011.04,0.125329,3.24,0.06154,7161.84,0.06181,5780.9,0.06176,0.06182,0.06201,2026-05-01T03:43:02.892283+00:00,2026-05-01T03:57:32.916244+00:00,2026-05-01T04:27:32.894914+00:00,0.06158,0.06221,-0.6002595717066876,False,False,expired_60m,,,,,,,,,,,,,,
215,DYDXUSDT,early_warning,score_dropped,2026-05-01T03:27:43.638447+00:00,2026-05-01T03:27:43.638449+00:00,0.15539,0.15511,-0.18019177553253266,46.43092259518265,42.0,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,82.36476915841855,0.9049565499073547,0.14493446784085923,0.0,11.0,0.03614034593783033,6.0,0.0,0.025741682218923027,0.0,0.0,0.0,77.91169583429163,23.0,1.0,0.4898966826506851,0.15624305849237394,0.0,0.7978723404255378,2.228796844181444,0.025741682218923027,0.0,-0.7123896728759402,-0.00021616,-0.42120609430718975,0.3,"{""asks"":[[0.15533,1508.3],[0.15534,801.7],[0.15535,605.9],[0.15536,96.8],[0.15537,340.9],[0.15538,2118.3],[0.15539,1025.5],[0.1554,1518.9],[0.15541,968.9],[0.15542,1524.3]],""bids"":[[0.15532,2439.1],[0.15529,48.3],[0.15528,1309.1],[0.15527,1005.8],[0.15526,957.5],[0.15525,1561.2],[0.15524,1082.3],[0.15523,2280.1],[0.15522,1597.1],[0.15521,1227.0]]}",2097.13,1632.97,0.124437,0.64,0.15511,895.99,0.15549,1094.39,0.15575,0.15507,0.15362,2026-05-01T03:42:43.677791+00:00,2026-05-01T03:57:43.661885+00:00,2026-05-01T04:28:13.636172+00:00,0.15362,0.15632,1.0,True,False,tp_hit,3419,,,,,,,,,,,,,
216,TAOUSDT,early_warning,score_dropped,2026-05-01T03:28:58.285801+00:00,2026-05-01T03:28:58.285803+00:00,253.78,253.66,-0.047285050043346426,45.0,32.4,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,75.9178348371722,0.32567397786163654,0.2406983077121457,0.0,8.0,0.048041076865763324,3.0,2.3038494445095914,0.00394065375446548,0.0,0.3000000000000284,5e-05,83.61560144422381,92.0,1.0,0.6023389317391554,0.08842812600654797,0.0,0.10255601136004688,1.5523725694166581,0.00394065375446548,2.3038494445095914,-0.7586734674057799,5e-05,-0.9179330316082245,0.3,"{""asks"":[[253.65,4.616],[253.66,0.021],[253.67,1.68],[253.68,7.978],[253.69,7.059],[253.7,5.044],[253.71,5.247],[253.72,11.984],[253.73,41.149],[253.74,32.621]],""bids"":[[253.64,0.042],[253.63,0.24],[253.62,3.449],[253.61,1.079],[253.6,2.58],[253.59,4.971],[253.58,5.923],[253.57,22.79],[253.56,22.51],[253.55,11.425]]}",19020.05,29786.45,-0.220594,0.39,253.51,20902.15,253.76,26592.53,253.21,253.43,252.31,2026-05-01T03:44:28.312179+00:00,2026-05-01T03:59:28.297116+00:00,2026-05-01T04:29:28.310652+00:00,252.31,254.25,0.5792418630309712,False,False,expired_60m,,,,,,,,,,,,,,
217,ZECUSDT,early_warning,score_dropped,2026-05-01T03:30:14.215036+00:00,2026-05-01T03:30:14.215039+00:00,346.89,346.93,0.011531032892277224,48.1256847678889,36.8,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,70.51343653051697,0.2774625162874305,0.2646993866232305,0.0,46.0,-0.0363565040797184,0.0,-49.18740200115954,0.0028827997751389957,0.0,0.0,0.0001,61.551420921358826,39.0,1.0,0.6229027875272191,0.08885930758855815,62260945.5685,0.1125541125541086,1.0710751498923123,0.0028827997751389957,-49.18740200115954,-0.6856282420263882,0.0001,-0.06300299898360971,-0.3,"{""asks"":[[346.96,0.04],[346.98,0.58],[346.99,0.04],[347.0,0.06],[347.01,1.07],[347.02,1.13],[347.03,1.04],[347.04,1.53],[347.05,5.7],[347.06,12.58]],""bids"":[[346.95,7.43],[346.94,1.85],[346.93,2.61],[346.92,4.44],[346.91,1.06],[346.9,2.59],[346.89,0.58],[346.88,3.49],[346.87,1.04],[346.86,7.59]]}",11336.9,8249.34,0.157639,0.29,346.8,7293.2,347.06,4366.01,347.04,347.16,347.99,2026-05-01T03:45:14.235209+00:00,2026-05-01T04:00:14.241516+00:00,2026-05-01T04:30:44.210087+00:00,346.32,349.76,-0.31710340453746805,False,False,expired_60m,,,,,,,,,,,,,,
218,1000PEPEUSDT,early_warning,score_dropped,2026-05-01T03:31:29.727685+00:00,2026-05-01T03:31:29.727687+00:00,0.00397,0.00397,0.0,45.60355860350605,34.4,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,59.22352475693873,0.13633718682092977,1.86631337417783,0.0,35.0,0.25734439872711307,1.0,0.0714622377210949,0.025192089683820768,0.0,0.24999999999991868,0.0,72.2306114855863,51.0,1.0,0.49860445248865815,0.14826803941140346,0.0,0.10085728693897285,1.3537675606641149,0.025192089683820768,0.0714622377210949,-0.056611790798054076,-3.867e-05,-0.018612418921002672,0.3,"{""asks"":[[0.003969,8171800.0],[0.00397,14098300.0],[0.003971,15528900.0],[0.003972,24383000.0],[0.003973,19638500.0],[0.003974,19667100.0],[0.003975,16686200.0],[0.003976,21112300.0],[0.003977,13885200.0],[0.003978,18048100.0]],""bids"":[[0.003968,2840100.0],[0.003967,15834200.0],[0.003966,6968000.0],[0.003965,10722500.0],[0.003964,18899100.0],[0.003963,19342500.0],[0.003962,20350300.0],[0.003961,22918500.0],[0.00396,23820300.0],[0.003959,18947800.0]]}",636554.74,680386.41,-0.033283,2.52,0.00395,192997.4,0.003987,212878.69,0.003968,0.003953,0.003945,2026-05-01T03:46:59.715499+00:00,2026-05-01T04:01:59.711933+00:00,2026-05-01T04:31:59.697938+00:00,0.003938,0.003979,0.629722921914354,False,False,expired_60m,,,,,,,,,,,,,,
219,RIVERUSDT,overheated,score_dropped,2026-05-01T03:34:53.989037+00:00,2026-05-01T03:34:53.989039+00:00,6.336,6.33,-0.09469696969697328,47.2017399457193,42.3,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,77.52367505773722,0.4189691337375358,3.095019400444441,0.3218005195851507,22.0,-0.15525730645125937,0.0,0.14202931147874692,0.015781582892755396,0.0,1.9999999999991118,5e-05,70.66313855070932,19.0,-0.0,0.7952380952380953,0.15121477036271336,0.0,0.7313195548489708,2.2752944973374216,0.015781582892755396,0.14202931147874692,-0.0483248257456053,5e-05,-0.012988181651196485,-1.0,"{""asks"":[[6.328,56.2],[6.329,34.7],[6.33,74.7],[6.331,46.0],[6.332,41.8],[6.333,92.7],[6.334,73.3],[6.335,94.4],[6.336,113.3],[6.337,39.6]],""bids"":[[6.327,18.7],[6.326,39.6],[6.325,45.9],[6.324,43.9],[6.323,44.9],[6.322,72.8],[6.321,29.2],[6.32,46.7],[6.319,52.8],[6.318,62.5]]}",2889.15,4222.19,-0.187454,1.58,6.322,460.24,6.341,995.54,6.257,6.248,6.275,2026-05-01T03:50:23.992106+00:00,2026-05-01T04:04:54.025240+00:00,2026-05-01T04:34:54.028834+00:00,6.232,6.336,1.0,True,False,tp_hit,689,,,,,,,,,,,,,
220,FARTCOINUSDT,early_warning,score_dropped,2026-05-01T03:35:04.721536+00:00,2026-05-01T03:35:04.721538+00:00,0.20321,0.20325,0.019684070665806058,45.0,43.1,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,69.28124940193956,0.13700992491139563,0.0,0.0,37.0,0.043247149879916395,1.0,10.002300512068523,0.004920412330558221,0.0,0.0,5e-05,74.78050107846599,36.0,1.0,0.6514785231721346,0.16895051000119227,0.0,0.054160512063022644,2.1086454463299575,0.004920412330558221,10.002300512068523,-0.0483248257456053,5e-05,-0.37712675515832217,0.3,"{""asks"":[[0.20342,670.0],[0.20343,2075.0],[0.20344,575.0],[0.20345,1656.0],[0.20346,8838.0],[0.20347,3412.0],[0.20348,2651.0],[0.20349,3395.0],[0.2035,3107.0],[0.20351,6311.0]],""bids"":[[0.20341,257.0],[0.20339,5044.0],[0.20336,564.0],[0.20335,764.0],[0.20334,1228.0],[0.20333,1507.0],[0.20332,2601.0],[0.20331,7149.0],[0.2033,326.0],[0.20329,864.0]]}",4128.57,6651.62,-0.234045,0.49,0.20322,3995.91,0.20359,7215.03,0.20301,0.20286,0.2021,2026-05-01T03:50:34.722167+00:00,2026-05-01T04:05:34.716312+00:00,2026-05-01T04:35:04.791079+00:00,0.20122,0.20362,0.5462329609763298,False,False,expired_60m,,,,,,,,,,,,,,
221,1000LUNCUSDT,early_warning,score_dropped,2026-05-01T03:36:08.653156+00:00,2026-05-01T03:36:08.653158+00:00,0.07509,0.07488,-0.27966440271674237,45.08968083669669,37.4,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,70.2391522489071,0.9353668803536419,0.27373909518954,0.0,33.0,-0.1826180538596789,4.0,-29.945115520311454,0.013318239328774056,0.0,2.999999999999445,0.0,60.2933469879686,56.0,1.0,0.7489270386266094,0.27555655969049137,0.0,0.5490091055168822,2.569331158238177,0.013318239328774056,-29.945115520311454,-0.06036636945514276,-0.00025493,0.0017427177614698633,-1.0,"{""asks"":[[0.0747,679.0],[0.07472,136.0],[0.07473,6188.0],[0.07474,2729.0],[0.07475,3423.0],[0.07476,3571.0],[0.07477,3299.0],[0.07478,2087.0],[0.07479,1821.0],[0.0748,4518.0]],""bids"":[[0.07468,567.0],[0.07467,1836.0],[0.07466,136.0],[0.07465,2014.0],[0.07464,2889.0],[0.07463,3459.0],[0.07462,6762.0],[0.07461,10748.0],[0.0746,21910.0],[0.07459,5275.0]]}",4148.15,2126.99,0.322091,2.68,0.07457,1935.24,0.07485,1867.28,0.07529,0.07551,0.0754,2026-05-01T03:51:38.654748+00:00,2026-05-01T04:06:38.648922+00:00,2026-05-01T04:36:08.902426+00:00,0.07409,0.07577,1.0,True,False,tp_hit,239,,,,,,,,,,,,,
